shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
R1705016,2.7254532,101.9279230,4
R1705016,2.7236581,101.9273704,5
R1705016,2.7206038,101.9220543,6
R1705016,2.7184123,101.9200641,7
R1705016,2.7216086,101.9115846,8
R1705016,2.7219287,101.9093097,9
R1705016,2.7243026,101.9046447,10
R1705016,2.7262087,101.9010101,11
R1705016,2.7270042,101.8947731,12
R1705016,2.7291232,101.8823747,13
R1705016,2.7362090,101.8781161,14
R1705016,2.7397570,101.8711343,15
R1705016,2.7400095,101.8636170,16
R1705016,2.7409762,101.8611735,17
R1705016,2.7427861,101.8580846,18
R1705016,2.7435107,101.8564153,19
R1705016,2.7433446,101.8544573,20
R1705016,2.7432588,101.8523115,21
R1705016,2.7429909,101.8509114,22
R1705016,2.7429802,101.8476605,23
R1705016,2.7442876,101.8448174,24
R1705016,2.7450477,101.8420312,25
R1705016,2.7456053,101.8373530,26
R1705016,2.7464852,101.8349391,27
R1705016,2.7485856,101.8250264,28
R1705016,2.7509854,101.8229026,29
R1705016,2.7524825,101.8220347,30
R1705016,2.7583299,101.8199986,31
R1705016,2.7617797,101.8184779,32
R1705016,2.7625801,101.8175049,33
R1705016,2.7645235,101.8157188,34
R1705016,2.7666374,101.8142524,35
R1705016,2.7730076,101.8094015,36
R1705016,2.7775352,101.8065745,37
R1705016,2.7810080,101.8014260,38
R1705016,2.7828180,101.8007795,39
R1705016,2.7837940,101.8003303,40
R1705016,2.7910387,101.7963574,41
R1705016,2.7931237,101.7956623,42
R1705016,2.7962745,101.7924391,43
R1705016,2.7989866,101.7914671,44
R1705016,2.8017600,101.7913499,45
R1705016,2.8022037,101.7984688,46
R1705017,2.8022037,101.7984688,1
R1705017,2.8019775,101.7915541,2
R1705017,2.7992223,101.7914867,3
R1705017,2.7962745,101.7924391,4
R1705017,2.7931237,101.7956623,5
R1705017,2.7910387,101.7963574,6
R1705017,2.7837940,101.8003303,7
R1705017,2.7828180,101.8007795,8
R1705017,2.7810080,101.8014260,9
R1705017,2.7774816,101.8067247,10
R1705017,2.7730290,101.8094069,11
R1705017,2.7667076,101.8141472,12
R1705017,2.7645235,101.8157188,13
R1705017,2.7625801,101.8175049,14
R1705017,2.7617797,101.8184779,15
R1705017,2.7583299,101.8199986,16
R1705017,2.7528012,101.8218422,17
R1705017,2.7509854,101.8229026,18
R1705017,2.7485856,101.8250264,19
R1705017,2.7465607,101.8348754,20
R1705017,2.7455069,101.8374717,21
R1705017,2.7450175,101.8422431,22
R1705017,2.7442876,101.8448174,23
R1705017,2.7429802,101.8476605,24
R1705017,2.7429909,101.8509114,25
R1705017,2.7432588,101.8523115,26
R1705017,2.7433446,101.8544573,27
R1705017,2.7435107,101.8564153,28
R1705017,2.7427861,101.8580846,29
R1705017,2.7409762,101.8611735,30
R1705017,2.7401082,101.8635178,31
R1705017,2.7395658,101.8712127,32
R1705017,2.7362090,101.8781161,33
R1705017,2.7286682,101.8826419,34
R1705017,2.7268302,101.8947065,35
R1705017,2.7262087,101.9010101,36
R1705017,2.7243026,101.9046447,37
R1705017,2.7219287,101.9093097,38
R1705017,2.7216086,101.9115846,39
R1705017,2.7184123,101.9200641,40
R1705017,2.7203520,101.9218236,41
R1705017,2.7254532,101.9279230,42
R1705017,2.7257866,101.9298220,43
R1705017,2.7215201,101.9371551,44
R1705024,2.7215201,101.9371551,1
R1705024,2.7234974,101.9409853,2
R1705024,2.7221554,101.9413501,3
R1705024,2.7198858,101.9430077,4
R1705024,2.7146657,101.9425874,5
R1705024,2.7059700,101.9407815,6
R1705024,2.7010063,101.9396031,7
R1705024,2.6971768,101.9372892,8
R1705024,2.6989899,101.9348871,9
R1705024,2.7010543,101.9325413,10
R1705024,2.7041530,101.9293160,11
R1705024,2.7055723,101.9270984,12
R1705024,2.7100732,101.9250158,13
R1705024,2.7152655,101.9230953,14
R1705024,2.7194575,101.9219251,15
R1705024,2.7183372,101.9202787,16
R1705024,2.7145286,101.9149975,17
R1705024,2.7118631,101.9133157,18
R1705024,2.7108837,101.9163197,19
R1705024,2.7107641,101.9171542,20
R1705024,2.7097584,101.9170761,21
R1705024,2.7076955,101.9169688,22
R1705024,2.7044857,101.9172317,23
R1705024,2.7027258,101.9174308,24
R1705024,2.6984432,101.9180501,25
R1705024,2.6940760,101.9170165,26
R1705024,2.6935330,101.9114649,27
R1705024,2.6994363,101.9127423,28
R1705024,2.7001997,101.9104156,29
R1705024,2.6981616,101.9106644,30
R1705024,2.6983256,101.9091101,31
R1705024,2.6947048,101.9047339,32
R1705024,2.6897249,101.9057185,33
R1705024,2.6836303,101.9038041,34
R1705024,2.6836037,101.9018036,35
R1705024,2.6830298,101.8995244,36
R1705024,2.6803779,101.8981290,37
R1705024,2.6788096,101.8985581,38
R1705024,2.6791287,101.9031936,39
R1705024,2.6807655,101.9035494,40
R1705024,2.6806235,101.9056553,41
R1705024,2.6803404,101.9093943,42
R1705024,2.6813859,101.9116724,43
R1705024,2.6823138,101.9143131,44
R1705024,2.6840988,101.9172298,45
R1705024,2.6854868,101.9182749,46
R1705024,2.6885500,101.9214117,47
R1705032,2.7215201,101.9371551,1
R1705032,2.7234974,101.9409853,2
R1705032,2.7221554,101.9413501,3
R1705032,2.7198858,101.9430077,4
R1705032,2.7168958,101.9457060,5
R1705032,2.7143613,101.9511670,6
R1705032,2.7074302,101.9556731,7
R1705032,2.6988433,101.9620031,8
R1705032,2.6957675,101.9679898,9
R1705032,2.6909074,101.9698191,10
R1705032,2.6785667,101.9789654,11
R1705032,2.6776129,101.9806927,12
R1705032,2.6773396,101.9831657,13
R1705032,2.6738720,101.9940070,14
R1705032,2.6621212,102.0055407,15
R1705032,2.6627320,102.0107120,16
R1705032,2.6590158,102.0198396,17
R1705032,2.6551857,102.0231307,18
R1705032,2.6330985,102.0539439,19
R1705032,2.6251086,102.0571572,20
R1705032,2.6197699,102.0584098,21
R1705032,2.6159825,102.0621407,22
R1705032,2.6122420,102.0645332,23
R1705032,2.6085444,102.0670492,24
R1705032,2.6037107,102.0688301,25
R1705032,2.6012617,102.0695275,26
R1705032,2.5979446,102.0721507,27
R1705032,2.5955652,102.0754498,28
R1705032,2.5948900,102.0767909,29
R1705032,2.5924477,102.0874192,30
R1705032,2.5894614,102.0926160,31
R1705032,2.5920015,102.0925570,32
R1705032,2.5908333,102.0907706,33
R1705032,2.5911655,102.0969290,34
R1705032,2.5879716,102.0986080,35
R1705032,2.5838090,102.1147522,36
R1705032,2.5845861,102.1157742,37
R1705032,2.5785237,102.1198994,38
R1705032,2.5689405,102.1221793,39
R1705032,2.5654906,102.1232146,40
R1705032,2.5606889,102.1236625,41
R1705032,2.5559193,102.1259719,42
R1705032,2.5509139,102.1304780,43
R1705032,2.5464766,102.1330798,44
R1705032,2.5436631,102.1354884,45
R1705032,2.5406995,102.1392167,46
R1705032,2.5375054,102.1420464,47
R1705032,2.5266263,102.1506321,48
R1705032,2.5227408,102.1543980,49
R1705032,2.5193485,102.1577829,50
R1705032,2.5184347,102.1587056,51
R1705032,2.5142411,102.1624500,52
R1705032,2.5121523,102.1647406,53
R1705032,2.5102699,102.1665108,54
R1705032,2.5073759,102.1696758,55
R1705032,2.5039942,102.1727336,56
R1705032,2.4991815,102.1766335,57
R1705032,2.4972736,102.1803993,58
R1705032,2.4951513,102.1843261,59
R1705032,2.4941705,102.1862626,60
R1705032,2.4936252,102.1875072,61
R1705032,2.4906494,102.1919596,62
R1705032,2.4885432,102.1935046,63
R1705032,2.4786980,102.2127307,64
R1705032,2.4779075,102.2139444,65
R1705032,2.4741787,102.2227299,66
R1705032,2.4741948,102.2249213,67
R1705032,2.4738317,102.2261917,68
R1705032,2.4726848,102.2285731,69
R1705032,2.4712029,102.2317623,70
R1705032,2.4648897,102.2262637,71
R1705033,2.4648897,102.2262637,1
R1705033,2.4712029,102.2317623,2
R1705033,2.4726848,102.2285731,3
R1705033,2.4738317,102.2261917,4
R1705033,2.4741948,102.2249213,5
R1705033,2.4741787,102.2227299,6
R1705033,2.4779075,102.2139443,7
R1705033,2.4786980,102.2127306,8
R1705033,2.4885432,102.1935046,9
R1705033,2.4906494,102.1919596,10
R1705033,2.4936252,102.1875072,11
R1705033,2.4941705,102.1862626,12
R1705033,2.4951513,102.1843261,13
R1705033,2.4972736,102.1803993,14
R1705033,2.4991815,102.1766335,15
R1705033,2.5039942,102.1727335,16
R1705033,2.5052965,102.1719986,17
R1705033,2.5102699,102.1665108,18
R1705033,2.5121523,102.1647406,19
R1705033,2.5142411,102.1624500,20
R1705033,2.5184347,102.1587056,21
