stop_id,stop_name,stop_lat,stop_lon,zone
6798,MASJID TOK DIR,5.241189,103.135331,
6799,JALAN BAROH PINANG,5.231358,103.133161,
6800,KAMPUNG ALUR PARIT,5.228028,103.132089,
6801,JALAN PADANG KOLAH,5.222956,103.130811,
6802,MASJID KAMPUNG UDANG,5.221292,103.130481,
6803,ENTERPRENUE PARK BUKIT KOR,5.214014,103.150569,
6804,KOLEJ TASDEC,5.214672,103.158311,
6805,UCSI UNIVERSITY,5.215764,103.161869,
6806,KILANG PADI / PRM FOOD & MARKETING,5.21655,103.175431,
6807,BUKIT RHU RENDANG,5.220433,103.190511,
6808,SK RHU RENDANG,5.221631,103.192819,
6809,SIMPANG RHU RENDANG,5.222861,103.195367,
6810,KAMPUNG PAYA,5.210669,103.203561,
6811,PASAR MARANG,5.206858,103.207319,
6812,JETI MARANG,5.204406,103.207731,
6813,WISMA MBKT,5.323356,103.1321,
6814,MASJID HILIRAN,5.314567,103.125144,
6815,SHELL HILIRAN,5.314181,103.122406,
6816,SIMPANG KUBANG BUYONG,5.315428,103.121681,
6817,KLINIK DESA LOSONG,5.317161,103.1162,
6818,RESTORAN BETENG,5.322222,103.1167,
6819,PUSAT KONVENSYEN,5.321556,103.118331,
6820,KAMPUNG PULAU MUSANG,5.303878,103.098661,
6821,KAMPUNG KUALA BEKAH,5.298467,103.0959,
6822,SELEKOH TUNGGAL PULAU MUSANG,5.294175,103.094361,
6823,SK RENGAS BEKAH,5.292589,103.0977,
6824,MASJID AL-MUTTAQIN,5.278036,103.096,
6825,MASJID KAMPUNG BELADAU SELAT,5.272989,103.083886,
6826,SMK SERADA,5.266119,103.066331,
6827,KAMPUNG SERADA,5.264639,103.063931,
6828,SIMPANG SK SERADA,5.260914,103.053986,
6829,KLINIK DESA PASIR TINGGI,5.204578,103.0422,
6830,PADANG BOLA PASIR TINGGI,5.204453,103.045311,
6831,MASJID KAMPUNG PADANG LIMAU NIPIS,5.208908,103.058419,
6832,PASTI KAMPUNG PADANG LIMAU NIPIS,5.209011,103.060711,
6833,JALAN KAMPUNG PADANG LIMAU NIPIS 2,5.209108,103.062939,
6834,TAMAN DESA PADANG PAK WAN,5.209758,103.069839,
6835,JALAN MASJID PAK MADAH,5.208431,103.074589,
6836,SK SIMPANG RAWAI,5.206447,103.0775,
6837,SIMPANG 4 RAWAI,5.206242,103.078361,
6838,TASKA PERMATA KELUARGA,5.210764,103.082169,
6839,JALAN KUBANG CIK MAN,5.213992,103.084175,
6840,JALAN TAMBAK TOK SHEIKH,5.215883,103.0853,
6841,SURAU PADANG RAJA,5.218097,103.086814,
6842,MASJID BINJAI BONGKOK,5.221836,103.089244,
6843,DEWAN BINJAI BONGKOK,5.222969,103.089781,
6844,MAKSU HOMESTAY / LORONG PADANG AIR DERAS,5.226533,103.092539,
6845,PULAU TINGGI BUKIT PAYUNG,5.231386,103.098081,
6846,MASJID BUKIT PAYUNG,5.233031,103.100364,
6847,HENTIAN KAMPUNG LOSONG ATAP ZINK,5.318817,103.10865,
6848,MASJID AL-MEKHTAFI BILLAH SHAH,5.327219,103.14745,
6849,KOMPLEKS MAHKAMAH KUALA TERENGGANU,5.312561,103.136389,
6850,PERUMAHAN POLIS PADANG HILIRAN,5.308353,103.127119,
6851,WAKAF BERUAS/RESTORAN DAPUR ARANG,5.30125,103.120739,
6852,KLINIK ANDA,5.299575,103.1198,
6853,KLINIK DESA GONG PAUH/PEJABAT PERTANIAN KUALA TERENGGANU,5.291536,103.115169,
6854,KAMPUNG KUBANG TANGGA,5.288397,103.113239,
6855,WAKAF MEMPELAM,5.286328,103.112081,
6856,GONG KIAT,5.270211,103.103011,
6857,SMK PADANG MIDIN,5.2646,103.0999,
6858,SMK TUN TELANAI,5.258056,103.096219,
6859,WAKAF DUA,5.245461,103.096503,
6860,KLINIK KESIHATAN BUKIT PAYONG,5.235336,103.099839,
6861,PEKAN BUKIT PAYONG,5.232403,103.10225,
6862,DATARAN BUKIT PAYONG,5.230172,103.104311,
6863,TAMAN AL AMIN/JABATAN PERTANIAN,5.227958,103.106089,
6864,KAMPUNG BATU 9,5.223017,103.107289,
6865,MASJID PADANG MENGKUANG,5.218506,103.105961,
6866,TAMAN SAFIAH MURNI,5.212039,103.104003,
6867,PETRONAS BATU 10 BUKIT PAYONG,5.208497,103.1034,
6868,BINJAI RENDAH,5.203228,103.102619,
6890,KLINIK KESIHATAN BINJAI RENDAH,5.193433,103.100711,
6891,SK BUKIT SAWA,5.189286,103.099261,
6892,SMK BUKIT SAWA,5.187375,103.097969,
6893,SIMPANG KAMPUNG BELUKAR GOREK,5.184017,103.093439,
6894,SMKA DURIAN GULING,5.179014,103.089361,
6895,TAMAN CERANG PERDANA,5.174806,103.087667,
6896,MASJID AL BAROKAH,5.156667,103.083689,
6897,PETRON KAMPUNG WAKAF TAPAI,5.149053,103.08465,
6898,BALAI BOMBA DAN PENYELAMAT WAKAF TAPAI,5.149053,103.08465,
6899,WAKAF TAPAI,5.141369,103.086189,
6900,PASAR WAKAF TAPAI,5.134892,103.08665,
6901,SJKC CHONG HWA,5.132006,103.086131,
6902,TAMAN ISTIWA,5.128583,103.085631,
6903,OPPOSITE KAMPUNG BATU 18,5.105094,103.088869,
6904,BUKIT PERAPAT,5.100281,103.090003,
6905,PULAI API BATU 18,5.096997,103.08945,
6906,SK BUKIT PERAH,5.092917,103.088639,
6907,PEKAN AJIL,5.083131,103.086831,
6908,KLINIK KESIHATAN AJIL,5.081231,103.085144,
6909,PEDOUA AJIL,5.078708,103.078925,
6910,NSTP AJIL,5.07735,103.072914,
6911,PIMA ACADEMY,5.075594,103.065475,
6912,PMU KUALA BERANG,5.072139,103.05205,
6913,HOSPITAL HULU TERENGGANU,5.072472,103.046036,
6914,JKR DAERAH HULU TERENGGANU,5.072694,103.043061,
6915,PEJABAT AGAMA DAERAH HULU TERENGGANU,5.072844,103.036289,
6916,KBRANG MALL,5.073008,103.02845,
6917,WISMA HAIDA 2,5.072903,103.0247,
6918,PEJABAT PENDIDIKAN DAERAH HULU TERENGGANU,5.073672,103.020011,
6919,IPD KUALA BERANG/RISDA KUALA BERANG,5.073528,103.016044,
6920,MASJID KUALA BERANG,5.073325,103.012606,
6921,STADIUM SULTAN ISMAIL NASSIRUDDIN SHAH,5.328819,103.139817,
6922,SMK KHAIRIAH JALAN SULTAN MOHAMAD,5.316,103.144817,
6923,MYDIN MALL KUALA TERENGGANU,5.310178,103.130956,
6924,SK PUSAT CHABANG TIGA,5.3063564,103.12112,
6925,MAT LEH IKAN SEGAR/PULAU RUSA,5.3092966,103.09467,
6926,JALAN BALAI POLIS MANIR,5.310325,103.0859,
6927,SIMPANG SK MANIR,5.310699,103.084216,
6936,PEJABAT POS MALAYSIA MANIR,5.311301,103.082923,
6937,MARDI MANIR,5.314944,103.08004,
6938,SMK HJ ABDUL RAHMAN LIMBONG,5.321737,103.081058,
6939,KG KUBANG JELA,5.324361,103.082308,
6940,BANGGOL TUAN MUDA,5.330417,103.085206,
6941,ECO SHOP MANIR,5.333243,103.086558,
6942,PEJABAT HUTAN DAERAH KUALA TERENGGANU,5.342253,103.09086,
6943,PASAR BATU ENAM,5.346638,103.09226,
6944,SURAU BATU ENAM,5.348595,103.09265,
6945,BANGGOL AYER LILIN,5.3516955,103.09312,
6946,SM TEKNIK KUALA TERENGGANU,5.3619366,103.09172,
6948,HADAMI REST HOUSE,5.377767,103.085343,
6950,SIMPANG JALAN DAMAI,5.378955,103.087426,
6951,SIMPANG PADANG GOLF,5.3800116,103.09192,
6953,QUINARA,5.380827,103.094193,
6955,BALAI RAYA KG PAK TIJAH,5.3816857,103.09625,
6956,DEWAN SERBAGUNA KG PAK TIJAH,5.383149,103.10052,
6958,TAMAN MURNI PERMAI,5.385372,103.10013,
6960,SK TOK JEMBAL,5.390666,103.097242,
6961,TAMAN DESA PERWIRA,5.3930316,103.09602,
