trip_id,arrival_time,departure_time,stop_id,stop_sequence,timepoint
207_0_WE_10,15:51:00,15:51:10,6518,14,0
207_0_WE_11,16:30:00,16:30:10,6521,1,0
207_0_WE_11,16:31:00,16:31:10,6539,2,0
207_0_WE_11,16:32:00,16:32:10,6524,3,0
207_0_WE_11,16:33:00,16:33:10,6525,4,0
207_0_WE_11,16:34:00,16:34:10,6526,5,0
207_0_WE_11,16:35:00,16:35:10,6527,6,0
207_0_WE_11,16:36:00,16:36:10,6638,7,0
207_0_WE_11,16:37:00,16:37:10,6537,8,0
207_0_WE_11,16:38:00,16:38:10,6639,9,0
207_0_WE_11,16:39:00,16:39:10,6530,10,0
207_0_WE_11,16:41:00,16:41:10,6523,11,0
207_0_WE_11,16:42:00,16:42:10,6520,12,0
207_0_WE_11,16:50:00,16:50:10,6519,13,0
207_0_WE_11,16:51:00,16:51:10,6518,14,0
207_0_WE_12,17:30:00,17:30:10,6521,1,0
207_0_WE_12,17:31:00,17:31:10,6539,2,0
207_0_WE_12,17:32:00,17:32:10,6524,3,0
207_0_WE_12,17:33:00,17:33:10,6525,4,0
207_0_WE_12,17:34:00,17:34:10,6526,5,0
207_0_WE_12,17:35:00,17:35:10,6527,6,0
207_0_WE_12,17:36:00,17:36:10,6638,7,0
207_0_WE_12,17:37:00,17:37:10,6537,8,0
207_0_WE_12,17:38:00,17:38:10,6639,9,0
207_0_WE_12,17:39:00,17:39:10,6530,10,0
207_0_WE_12,17:41:00,17:41:10,6523,11,0
207_0_WE_12,17:42:00,17:42:10,6520,12,0
207_0_WE_12,17:50:00,17:50:10,6519,13,0
207_0_WE_12,17:51:00,17:51:10,6518,14,0
207_0_WE_13,18:30:00,18:30:10,6521,1,0
207_0_WE_13,18:31:00,18:31:10,6539,2,0
207_0_WE_13,18:32:00,18:32:10,6524,3,0
207_0_WE_13,18:33:00,18:33:10,6525,4,0
207_0_WE_13,18:34:00,18:34:10,6526,5,0
207_0_WE_13,18:35:00,18:35:10,6527,6,0
207_0_WE_13,18:36:00,18:36:10,6638,7,0
207_0_WE_13,18:37:00,18:37:10,6537,8,0
207_0_WE_13,18:38:00,18:38:10,6639,9,0
207_0_WE_13,18:39:00,18:39:10,6530,10,0
207_0_WE_13,18:41:00,18:41:10,6523,11,0
207_0_WE_13,18:42:00,18:42:10,6520,12,0
207_0_WE_13,18:50:00,18:50:10,6519,13,0
207_0_WE_13,18:51:00,18:51:10,6518,14,0
207_1_WE_1,06:30:00,06:30:10,6518,1,0
207_1_WE_1,06:32:00,06:32:10,6519,2,0
207_1_WE_1,06:33:00,06:33:10,6574,3,0
207_1_WE_1,06:34:00,06:34:10,6572,4,0
207_1_WE_1,06:35:00,06:35:10,6569,5,0
207_1_WE_1,06:37:00,06:37:10,6567,6,0
207_1_WE_1,06:40:00,06:40:10,6564,7,0
207_1_WE_1,06:41:00,06:41:10,6556,8,0
207_1_WE_1,06:43:00,06:43:10,6553,9,0
207_1_WE_1,06:45:00,06:45:10,6549,10,0
207_1_WE_1,06:46:00,06:46:10,6546,11,0
207_1_WE_1,06:48:00,06:48:10,6545,12,0
207_1_WE_1,06:49:00,06:49:10,6544,13,0
207_1_WE_1,06:50:00,06:50:10,6543,14,0
207_1_WE_1,06:52:00,06:52:10,6542,15,0
207_1_WE_1,06:53:00,06:53:10,6541,16,0
207_1_WE_1,06:54:00,06:54:10,6535,17,0
207_1_WE_1,06:55:00,06:55:10,6534,18,0
207_1_WE_1,06:56:00,06:56:10,6521,19,0
207_1_WE_2,07:30:00,07:30:10,6518,1,0
207_1_WE_2,07:32:00,07:32:10,6519,2,0
207_1_WE_2,07:33:00,07:33:10,6574,3,0
207_1_WE_2,07:34:00,07:34:10,6572,4,0
207_1_WE_2,07:35:00,07:35:10,6569,5,0
207_1_WE_2,07:37:00,07:37:10,6567,6,0
207_1_WE_2,07:40:00,07:40:10,6564,7,0
207_1_WE_2,07:41:00,07:41:10,6556,8,0
207_1_WE_2,07:43:00,07:43:10,6553,9,0
207_1_WE_2,07:45:00,07:45:10,6549,10,0
207_1_WE_2,07:46:00,07:46:10,6546,11,0
207_1_WE_2,07:48:00,07:48:10,6545,12,0
207_1_WE_2,07:49:00,07:49:10,6544,13,0
207_1_WE_2,07:50:00,07:50:10,6543,14,0
207_1_WE_2,07:52:00,07:52:10,6542,15,0
207_1_WE_2,07:53:00,07:53:10,6541,16,0
207_1_WE_2,07:54:00,07:54:10,6535,17,0
207_1_WE_2,07:55:00,07:55:10,6534,18,0
207_1_WE_2,07:56:00,07:56:10,6521,19,0
207_1_WE_3,08:30:00,08:30:10,6518,1,0
207_1_WE_3,08:32:00,08:32:10,6519,2,0
207_1_WE_3,08:33:00,08:33:10,6574,3,0
207_1_WE_3,08:34:00,08:34:10,6572,4,0
207_1_WE_3,08:35:00,08:35:10,6569,5,0
207_1_WE_3,08:37:00,08:37:10,6567,6,0
207_1_WE_3,08:40:00,08:40:10,6564,7,0
207_1_WE_3,08:41:00,08:41:10,6556,8,0
207_1_WE_3,08:43:00,08:43:10,6553,9,0
207_1_WE_3,08:45:00,08:45:10,6549,10,0
207_1_WE_3,08:46:00,08:46:10,6546,11,0
207_1_WE_3,08:48:00,08:48:10,6545,12,0
207_1_WE_3,08:49:00,08:49:10,6544,13,0
207_1_WE_3,08:50:00,08:50:10,6543,14,0
207_1_WE_3,08:52:00,08:52:10,6542,15,0
207_1_WE_3,08:53:00,08:53:10,6541,16,0
207_1_WE_3,08:54:00,08:54:10,6535,17,0
207_1_WE_3,08:55:00,08:55:10,6534,18,0
207_1_WE_3,08:56:00,08:56:10,6521,19,0
207_1_WE_4,09:30:00,09:30:10,6518,1,0
207_1_WE_4,09:32:00,09:32:10,6519,2,0
207_1_WE_4,09:33:00,09:33:10,6574,3,0
207_1_WE_4,09:34:00,09:34:10,6572,4,0
207_1_WE_4,09:35:00,09:35:10,6569,5,0
207_1_WE_4,09:37:00,09:37:10,6567,6,0
207_1_WE_4,09:40:00,09:40:10,6564,7,0
207_1_WE_4,09:41:00,09:41:10,6556,8,0
207_1_WE_4,09:43:00,09:43:10,6553,9,0
207_1_WE_4,09:45:00,09:45:10,6549,10,0
207_1_WE_4,09:46:00,09:46:10,6546,11,0
207_1_WE_4,09:48:00,09:48:10,6545,12,0
207_1_WE_4,09:49:00,09:49:10,6544,13,0
207_1_WE_4,09:50:00,09:50:10,6543,14,0
207_1_WE_4,09:52:00,09:52:10,6542,15,0
207_1_WE_4,09:53:00,09:53:10,6541,16,0
207_1_WE_4,09:54:00,09:54:10,6535,17,0
207_1_WE_4,09:55:00,09:55:10,6534,18,0
207_1_WE_4,09:56:00,09:56:10,6521,19,0
207_1_WE_5,10:30:00,10:30:10,6518,1,0
207_1_WE_5,10:32:00,10:32:10,6519,2,0
207_1_WE_5,10:33:00,10:33:10,6574,3,0
207_1_WE_5,10:34:00,10:34:10,6572,4,0
207_1_WE_5,10:35:00,10:35:10,6569,5,0
207_1_WE_5,10:37:00,10:37:10,6567,6,0
207_1_WE_5,10:40:00,10:40:10,6564,7,0
207_1_WE_5,10:41:00,10:41:10,6556,8,0
207_1_WE_5,10:43:00,10:43:10,6553,9,0
207_1_WE_5,10:45:00,10:45:10,6549,10,0
207_1_WE_5,10:46:00,10:46:10,6546,11,0
207_1_WE_5,10:48:00,10:48:10,6545,12,0
207_1_WE_5,10:49:00,10:49:10,6544,13,0
207_1_WE_5,10:50:00,10:50:10,6543,14,0
207_1_WE_5,10:52:00,10:52:10,6542,15,0
207_1_WE_5,10:53:00,10:53:10,6541,16,0
207_1_WE_5,10:54:00,10:54:10,6535,17,0
207_1_WE_5,10:55:00,10:55:10,6534,18,0
207_1_WE_5,10:56:00,10:56:10,6521,19,0
207_1_WE_6,11:30:00,11:30:10,6518,1,0
207_1_WE_6,11:32:00,11:32:10,6519,2,0
207_1_WE_6,11:33:00,11:33:10,6574,3,0
207_1_WE_6,11:34:00,11:34:10,6572,4,0
207_1_WE_6,11:35:00,11:35:10,6569,5,0
207_1_WE_6,11:37:00,11:37:10,6567,6,0
207_1_WE_6,11:40:00,11:40:10,6564,7,0
207_1_WE_6,11:41:00,11:41:10,6556,8,0
207_1_WE_6,11:43:00,11:43:10,6553,9,0
207_1_WE_6,11:45:00,11:45:10,6549,10,0
207_1_WE_6,11:46:00,11:46:10,6546,11,0
207_1_WE_6,11:48:00,11:48:10,6545,12,0
207_1_WE_6,11:49:00,11:49:10,6544,13,0
207_1_WE_6,11:50:00,11:50:10,6543,14,0
207_1_WE_6,11:52:00,11:52:10,6542,15,0
207_1_WE_6,11:53:00,11:53:10,6541,16,0
207_1_WE_6,11:54:00,11:54:10,6535,17,0
207_1_WE_6,11:55:00,11:55:10,6534,18,0
207_1_WE_6,11:56:00,11:56:10,6521,19,0
207_1_WE_7,12:30:00,12:30:10,6518,1,0
207_1_WE_7,12:32:00,12:32:10,6519,2,0
207_1_WE_7,12:33:00,12:33:10,6574,3,0
207_1_WE_7,12:34:00,12:34:10,6572,4,0
207_1_WE_7,12:35:00,12:35:10,6569,5,0
207_1_WE_7,12:37:00,12:37:10,6567,6,0
207_1_WE_7,12:40:00,12:40:10,6564,7,0
207_1_WE_7,12:41:00,12:41:10,6556,8,0
207_1_WE_7,12:43:00,12:43:10,6553,9,0
207_1_WE_7,12:45:00,12:45:10,6549,10,0
207_1_WE_7,12:46:00,12:46:10,6546,11,0
207_1_WE_7,12:48:00,12:48:10,6545,12,0
207_1_WE_7,12:49:00,12:49:10,6544,13,0
207_1_WE_7,12:50:00,12:50:10,6543,14,0
207_1_WE_7,12:52:00,12:52:10,6542,15,0
207_1_WE_7,12:53:00,12:53:10,6541,16,0
207_1_WE_7,12:54:00,12:54:10,6535,17,0
207_1_WE_7,12:55:00,12:55:10,6534,18,0
207_1_WE_7,12:56:00,12:56:10,6521,19,0
207_1_WE_8,13:30:00,13:30:10,6518,1,0
207_1_WE_8,13:32:00,13:32:10,6519,2,0
207_1_WE_8,13:33:00,13:33:10,6574,3,0
207_1_WE_8,13:34:00,13:34:10,6572,4,0
207_1_WE_8,13:35:00,13:35:10,6569,5,0
207_1_WE_8,13:37:00,13:37:10,6567,6,0
207_1_WE_8,13:40:00,13:40:10,6564,7,0
207_1_WE_8,13:41:00,13:41:10,6556,8,0
207_1_WE_8,13:43:00,13:43:10,6553,9,0
207_1_WE_8,13:45:00,13:45:10,6549,10,0
207_1_WE_8,13:46:00,13:46:10,6546,11,0
207_1_WE_8,13:48:00,13:48:10,6545,12,0
207_1_WE_8,13:49:00,13:49:10,6544,13,0
207_1_WE_8,13:50:00,13:50:10,6543,14,0
207_1_WE_8,13:52:00,13:52:10,6542,15,0
207_1_WE_8,13:53:00,13:53:10,6541,16,0
207_1_WE_8,13:54:00,13:54:10,6535,17,0
207_1_WE_8,13:55:00,13:55:10,6534,18,0
207_1_WE_8,13:56:00,13:56:10,6521,19,0
207_1_WE_9,14:30:00,14:30:10,6518,1,0
207_1_WE_9,14:32:00,14:32:10,6519,2,0
207_1_WE_9,14:33:00,14:33:10,6574,3,0
207_1_WE_9,14:34:00,14:34:10,6572,4,0
207_1_WE_9,14:35:00,14:35:10,6569,5,0
207_1_WE_9,14:37:00,14:37:10,6567,6,0
207_1_WE_9,14:40:00,14:40:10,6564,7,0
207_1_WE_9,14:41:00,14:41:10,6556,8,0
207_1_WE_9,14:43:00,14:43:10,6553,9,0
207_1_WE_9,14:45:00,14:45:10,6549,10,0
207_1_WE_9,14:46:00,14:46:10,6546,11,0
207_1_WE_9,14:48:00,14:48:10,6545,12,0
207_1_WE_9,14:49:00,14:49:10,6544,13,0
207_1_WE_9,14:50:00,14:50:10,6543,14,0
207_1_WE_9,14:52:00,14:52:10,6542,15,0
207_1_WE_9,14:53:00,14:53:10,6541,16,0
207_1_WE_9,14:54:00,14:54:10,6535,17,0
207_1_WE_9,14:55:00,14:55:10,6534,18,0
207_1_WE_9,14:56:00,14:56:10,6521,19,0
207_1_WE_10,15:30:00,15:30:10,6518,1,0
207_1_WE_10,15:32:00,15:32:10,6519,2,0
207_1_WE_10,15:33:00,15:33:10,6574,3,0
207_1_WE_10,15:34:00,15:34:10,6572,4,0
207_1_WE_10,15:35:00,15:35:10,6569,5,0
207_1_WE_10,15:37:00,15:37:10,6567,6,0
207_1_WE_10,15:40:00,15:40:10,6564,7,0
207_1_WE_10,15:41:00,15:41:10,6556,8,0
207_1_WE_10,15:43:00,15:43:10,6553,9,0
207_1_WE_10,15:45:00,15:45:10,6549,10,0
207_1_WE_10,15:46:00,15:46:10,6546,11,0
207_1_WE_10,15:48:00,15:48:10,6545,12,0
207_1_WE_10,15:49:00,15:49:10,6544,13,0
207_1_WE_10,15:50:00,15:50:10,6543,14,0
207_1_WE_10,15:52:00,15:52:10,6542,15,0
207_1_WE_10,15:53:00,15:53:10,6541,16,0
207_1_WE_10,15:54:00,15:54:10,6535,17,0
207_1_WE_10,15:55:00,15:55:10,6534,18,0
207_1_WE_10,15:56:00,15:56:10,6521,19,0
207_1_WE_11,16:30:00,16:30:10,6518,1,0
207_1_WE_11,16:32:00,16:32:10,6519,2,0
207_1_WE_11,16:33:00,16:33:10,6574,3,0
207_1_WE_11,16:34:00,16:34:10,6572,4,0
207_1_WE_11,16:35:00,16:35:10,6569,5,0
207_1_WE_11,16:37:00,16:37:10,6567,6,0
207_1_WE_11,16:40:00,16:40:10,6564,7,0
207_1_WE_11,16:41:00,16:41:10,6556,8,0
207_1_WE_11,16:43:00,16:43:10,6553,9,0
207_1_WE_11,16:45:00,16:45:10,6549,10,0
207_1_WE_11,16:46:00,16:46:10,6546,11,0
207_1_WE_11,16:48:00,16:48:10,6545,12,0
207_1_WE_11,16:49:00,16:49:10,6544,13,0
207_1_WE_11,16:50:00,16:50:10,6543,14,0
207_1_WE_11,16:52:00,16:52:10,6542,15,0
207_1_WE_11,16:53:00,16:53:10,6541,16,0
207_1_WE_11,16:54:00,16:54:10,6535,17,0
207_1_WE_11,16:55:00,16:55:10,6534,18,0
207_1_WE_11,16:56:00,16:56:10,6521,19,0
207_1_WE_12,17:30:00,17:30:10,6518,1,0
207_1_WE_12,17:32:00,17:32:10,6519,2,0
207_1_WE_12,17:33:00,17:33:10,6574,3,0
207_1_WE_12,17:34:00,17:34:10,6572,4,0
207_1_WE_12,17:35:00,17:35:10,6569,5,0
207_1_WE_12,17:37:00,17:37:10,6567,6,0
207_1_WE_12,17:40:00,17:40:10,6564,7,0
207_1_WE_12,17:41:00,17:41:10,6556,8,0
207_1_WE_12,17:43:00,17:43:10,6553,9,0
207_1_WE_12,17:45:00,17:45:10,6549,10,0
207_1_WE_12,17:46:00,17:46:10,6546,11,0
207_1_WE_12,17:48:00,17:48:10,6545,12,0
207_1_WE_12,17:49:00,17:49:10,6544,13,0
207_1_WE_12,17:50:00,17:50:10,6543,14,0
207_1_WE_12,17:52:00,17:52:10,6542,15,0
207_1_WE_12,17:53:00,17:53:10,6541,16,0
207_1_WE_12,17:54:00,17:54:10,6535,17,0
207_1_WE_12,17:55:00,17:55:10,6534,18,0
207_1_WE_12,17:56:00,17:56:10,6521,19,0
207_1_WE_13,18:30:00,18:30:10,6518,1,0
207_1_WE_13,18:32:00,18:32:10,6519,2,0
207_1_WE_13,18:33:00,18:33:10,6574,3,0
207_1_WE_13,18:34:00,18:34:10,6572,4,0
207_1_WE_13,18:35:00,18:35:10,6569,5,0
207_1_WE_13,18:37:00,18:37:10,6567,6,0
207_1_WE_13,18:40:00,18:40:10,6564,7,0
207_1_WE_13,18:41:00,18:41:10,6556,8,0
207_1_WE_13,18:43:00,18:43:10,6553,9,0
207_1_WE_13,18:45:00,18:45:10,6549,10,0
207_1_WE_13,18:46:00,18:46:10,6546,11,0
207_1_WE_13,18:48:00,18:48:10,6545,12,0
207_1_WE_13,18:49:00,18:49:10,6544,13,0
207_1_WE_13,18:50:00,18:50:10,6543,14,0
207_1_WE_13,18:52:00,18:52:10,6542,15,0
207_1_WE_13,18:53:00,18:53:10,6541,16,0
207_1_WE_13,18:54:00,18:54:10,6535,17,0
207_1_WE_13,18:55:00,18:55:10,6534,18,0
207_1_WE_13,18:56:00,18:56:10,6521,19,0
206_0_WE_1,06:00:00,06:00:10,6973,1,0
206_0_WE_1,06:01:00,06:01:10,6591,2,0
206_0_WE_1,06:02:00,06:02:10,6692,3,0
206_0_WE_1,06:03:00,06:03:10,6693,4,0
206_0_WE_1,06:04:00,06:04:10,6689,5,0
206_0_WE_1,06:05:00,06:05:10,6992,6,0
206_0_WE_1,06:06:00,06:06:10,6993,7,0
206_0_WE_1,06:07:00,06:07:10,6586,8,0
206_0_WE_1,06:08:00,06:08:10,6994,9,0
206_0_WE_1,06:09:00,06:09:10,6588,10,0
206_0_WE_1,06:10:00,06:10:10,6589,11,0
206_0_WE_1,06:11:00,06:11:10,6590,12,0
206_0_WE_1,06:12:00,06:12:10,6997,13,0
206_0_WE_1,06:13:00,06:13:10,6998,14,0
206_0_WE_1,06:14:00,06:14:10,6999,15,0
206_0_WE_1,06:15:00,06:15:10,7000,16,0
206_0_WE_1,06:17:00,06:17:10,7001,17,0
206_0_WE_1,06:24:00,06:24:10,7002,18,0
206_0_WE_1,06:26:00,06:26:10,7003,19,0
206_0_WE_1,06:28:00,06:28:10,7004,20,0
206_0_WE_1,06:29:00,06:29:10,7005,21,0
206_0_WE_1,06:41:00,06:41:10,7006,22,0
206_0_WE_1,06:42:00,06:42:10,7007,23,0
206_0_WE_1,06:43:00,06:43:10,7008,24,0
206_0_WE_1,06:44:00,06:44:10,7009,25,0
206_0_WE_1,06:45:00,06:45:10,7010,26,0
206_0_WE_1,06:46:00,06:46:10,7011,27,0
206_0_WE_1,06:47:00,06:47:10,7012,28,0
206_0_WE_1,06:51:00,06:51:10,7013,29,0
206_0_WE_1,06:53:00,06:53:10,7014,30,0
206_0_WE_1,06:56:00,06:56:10,7015,31,0
206_0_WE_1,06:57:00,06:57:10,7016,32,0
206_0_WE_1,06:58:00,06:58:10,7017,33,0
206_0_WE_1,06:59:00,06:59:10,7018,34,0
206_0_WE_1,07:00:00,07:00:10,7019,35,0
206_0_WE_1,07:03:00,07:03:10,7020,36,0
206_0_WE_1,07:04:00,07:04:10,7021,37,0
206_0_WE_1,07:06:00,07:06:10,7022,38,0
206_0_WE_1,07:07:00,07:07:10,7023,39,0
206_0_WE_1,07:09:00,07:09:10,7024,40,0
206_0_WE_1,07:12:00,07:12:10,7025,41,0
206_0_WE_1,07:14:00,07:14:10,7026,42,0
206_0_WE_1,07:16:00,07:16:10,7027,43,0
206_0_WE_1,07:17:00,07:17:10,7028,44,0
206_0_WE_1,07:18:00,07:18:10,7029,45,0
206_0_WE_1,07:19:00,07:19:10,7030,46,0
206_0_WE_1,07:20:00,07:20:10,7031,47,0
206_0_WE_1,07:21:00,07:21:10,7032,48,0
206_0_WE_2,07:00:00,07:00:10,6973,1,0
206_0_WE_2,07:01:00,07:01:10,6591,2,0
206_0_WE_2,07:02:00,07:02:10,6692,3,0
206_0_WE_2,07:03:00,07:03:10,6693,4,0
206_0_WE_2,07:04:00,07:04:10,6689,5,0
206_0_WE_2,07:05:00,07:05:10,6992,6,0
206_0_WE_2,07:06:00,07:06:10,6993,7,0
206_0_WE_2,07:07:00,07:07:10,6586,8,0
206_0_WE_2,07:08:00,07:08:10,6994,9,0
206_0_WE_2,07:09:00,07:09:10,6588,10,0
206_0_WE_2,07:10:00,07:10:10,6589,11,0
206_0_WE_2,07:11:00,07:11:10,6590,12,0
206_0_WE_2,07:12:00,07:12:10,6997,13,0
206_0_WE_2,07:13:00,07:13:10,6998,14,0
206_0_WE_2,07:14:00,07:14:10,6999,15,0
206_0_WE_2,07:15:00,07:15:10,7000,16,0
206_0_WE_2,07:17:00,07:17:10,7001,17,0
206_0_WE_2,07:24:00,07:24:10,7002,18,0
206_0_WE_2,07:26:00,07:26:10,7003,19,0
206_0_WE_2,07:28:00,07:28:10,7004,20,0
206_0_WE_2,07:29:00,07:29:10,7005,21,0
206_0_WE_2,07:41:00,07:41:10,7006,22,0
206_0_WE_2,07:42:00,07:42:10,7007,23,0
206_0_WE_2,07:43:00,07:43:10,7008,24,0
206_0_WE_2,07:44:00,07:44:10,7009,25,0
206_0_WE_2,07:45:00,07:45:10,7010,26,0
206_0_WE_2,07:46:00,07:46:10,7011,27,0
206_0_WE_2,07:47:00,07:47:10,7012,28,0
206_0_WE_2,07:51:00,07:51:10,7013,29,0
206_0_WE_2,07:53:00,07:53:10,7014,30,0
206_0_WE_2,07:56:00,07:56:10,7015,31,0
206_0_WE_2,07:57:00,07:57:10,7016,32,0
206_0_WE_2,07:58:00,07:58:10,7017,33,0
206_0_WE_2,07:59:00,07:59:10,7018,34,0
206_0_WE_2,08:00:00,08:00:10,7019,35,0
206_0_WE_2,08:03:00,08:03:10,7020,36,0
206_0_WE_2,08:04:00,08:04:10,7021,37,0
206_0_WE_2,08:06:00,08:06:10,7022,38,0
206_0_WE_2,08:07:00,08:07:10,7023,39,0
206_0_WE_2,08:09:00,08:09:10,7024,40,0
206_0_WE_2,08:12:00,08:12:10,7025,41,0
206_0_WE_2,08:14:00,08:14:10,7026,42,0
206_0_WE_2,08:16:00,08:16:10,7027,43,0
206_0_WE_2,08:17:00,08:17:10,7028,44,0
206_0_WE_2,08:18:00,08:18:10,7029,45,0
206_0_WE_2,08:19:00,08:19:10,7030,46,0
206_0_WE_2,08:20:00,08:20:10,7031,47,0
206_0_WE_2,08:21:00,08:21:10,7032,48,0
206_0_WE_3,08:00:00,08:00:10,6973,1,0
206_0_WE_3,08:01:00,08:01:10,6591,2,0
206_0_WE_3,08:02:00,08:02:10,6692,3,0
206_0_WE_3,08:03:00,08:03:10,6693,4,0
206_0_WE_3,08:04:00,08:04:10,6689,5,0
206_0_WE_3,08:05:00,08:05:10,6992,6,0
206_0_WE_3,08:06:00,08:06:10,6993,7,0
206_0_WE_3,08:07:00,08:07:10,6586,8,0
206_0_WE_3,08:08:00,08:08:10,6994,9,0
206_0_WE_3,08:09:00,08:09:10,6588,10,0
206_0_WE_3,08:10:00,08:10:10,6589,11,0
206_0_WE_3,08:11:00,08:11:10,6590,12,0
206_0_WE_3,08:12:00,08:12:10,6997,13,0
206_0_WE_3,08:13:00,08:13:10,6998,14,0
206_0_WE_3,08:14:00,08:14:10,6999,15,0
206_0_WE_3,08:15:00,08:15:10,7000,16,0
206_0_WE_3,08:17:00,08:17:10,7001,17,0
206_0_WE_3,08:24:00,08:24:10,7002,18,0
206_0_WE_3,08:26:00,08:26:10,7003,19,0
206_0_WE_3,08:28:00,08:28:10,7004,20,0
206_0_WE_3,08:29:00,08:29:10,7005,21,0
206_0_WE_3,08:41:00,08:41:10,7006,22,0
206_0_WE_3,08:42:00,08:42:10,7007,23,0
206_0_WE_3,08:43:00,08:43:10,7008,24,0
206_0_WE_3,08:44:00,08:44:10,7009,25,0
206_0_WE_3,08:45:00,08:45:10,7010,26,0
206_0_WE_3,08:46:00,08:46:10,7011,27,0
206_0_WE_3,08:47:00,08:47:10,7012,28,0
206_0_WE_3,08:51:00,08:51:10,7013,29,0
206_0_WE_3,08:53:00,08:53:10,7014,30,0
206_0_WE_3,08:56:00,08:56:10,7015,31,0
206_0_WE_3,08:57:00,08:57:10,7016,32,0
206_0_WE_3,08:58:00,08:58:10,7017,33,0
206_0_WE_3,08:59:00,08:59:10,7018,34,0
206_0_WE_3,09:00:00,09:00:10,7019,35,0
206_0_WE_3,09:03:00,09:03:10,7020,36,0
206_0_WE_3,09:04:00,09:04:10,7021,37,0
206_0_WE_3,09:06:00,09:06:10,7022,38,0
206_0_WE_3,09:07:00,09:07:10,7023,39,0
206_0_WE_3,09:09:00,09:09:10,7024,40,0
206_0_WE_3,09:12:00,09:12:10,7025,41,0
206_0_WE_3,09:14:00,09:14:10,7026,42,0
206_0_WE_3,09:16:00,09:16:10,7027,43,0
206_0_WE_3,09:17:00,09:17:10,7028,44,0
206_0_WE_3,09:18:00,09:18:10,7029,45,0
206_0_WE_3,09:19:00,09:19:10,7030,46,0
206_0_WE_3,09:20:00,09:20:10,7031,47,0
206_0_WE_3,09:21:00,09:21:10,7032,48,0
206_0_WE_4,09:00:00,09:00:10,6973,1,0
206_0_WE_4,09:01:00,09:01:10,6591,2,0
206_0_WE_4,09:02:00,09:02:10,6692,3,0
206_0_WE_4,09:03:00,09:03:10,6693,4,0
206_0_WE_4,09:04:00,09:04:10,6689,5,0
206_0_WE_4,09:05:00,09:05:10,6992,6,0
206_0_WE_4,09:06:00,09:06:10,6993,7,0
206_0_WE_4,09:07:00,09:07:10,6586,8,0
206_0_WE_4,09:08:00,09:08:10,6994,9,0
206_0_WE_4,09:09:00,09:09:10,6588,10,0
206_0_WE_4,09:10:00,09:10:10,6589,11,0
206_0_WE_4,09:11:00,09:11:10,6590,12,0
206_0_WE_4,09:12:00,09:12:10,6997,13,0
206_0_WE_4,09:13:00,09:13:10,6998,14,0
206_0_WE_4,09:14:00,09:14:10,6999,15,0
206_0_WE_4,09:15:00,09:15:10,7000,16,0
206_0_WE_4,09:17:00,09:17:10,7001,17,0
206_0_WE_4,09:24:00,09:24:10,7002,18,0
206_0_WE_4,09:26:00,09:26:10,7003,19,0
206_0_WE_4,09:28:00,09:28:10,7004,20,0
206_0_WE_4,09:29:00,09:29:10,7005,21,0
206_0_WE_4,09:41:00,09:41:10,7006,22,0
206_0_WE_4,09:42:00,09:42:10,7007,23,0
206_0_WE_4,09:43:00,09:43:10,7008,24,0
206_0_WE_4,09:44:00,09:44:10,7009,25,0
206_0_WE_4,09:45:00,09:45:10,7010,26,0
206_0_WE_4,09:46:00,09:46:10,7011,27,0
206_0_WE_4,09:47:00,09:47:10,7012,28,0
206_0_WE_4,09:51:00,09:51:10,7013,29,0
206_0_WE_4,09:53:00,09:53:10,7014,30,0
206_0_WE_4,09:56:00,09:56:10,7015,31,0
206_0_WE_4,09:57:00,09:57:10,7016,32,0
206_0_WE_4,09:58:00,09:58:10,7017,33,0
206_0_WE_4,09:59:00,09:59:10,7018,34,0
206_0_WE_4,10:00:00,10:00:10,7019,35,0
206_0_WE_4,10:03:00,10:03:10,7020,36,0
206_0_WE_4,10:04:00,10:04:10,7021,37,0
206_0_WE_4,10:06:00,10:06:10,7022,38,0
206_0_WE_4,10:07:00,10:07:10,7023,39,0
206_0_WE_4,10:09:00,10:09:10,7024,40,0
206_0_WE_4,10:12:00,10:12:10,7025,41,0
206_0_WE_4,10:14:00,10:14:10,7026,42,0
206_0_WE_4,10:16:00,10:16:10,7027,43,0
206_0_WE_4,10:17:00,10:17:10,7028,44,0
206_0_WE_4,10:18:00,10:18:10,7029,45,0
206_0_WE_4,10:19:00,10:19:10,7030,46,0
206_0_WE_4,10:20:00,10:20:10,7031,47,0
206_0_WE_4,10:21:00,10:21:10,7032,48,0
206_0_WE_5,10:00:00,10:00:10,6973,1,0
206_0_WE_5,10:01:00,10:01:10,6591,2,0
206_0_WE_5,10:02:00,10:02:10,6692,3,0
206_0_WE_5,10:03:00,10:03:10,6693,4,0
206_0_WE_5,10:04:00,10:04:10,6689,5,0
206_0_WE_5,10:05:00,10:05:10,6992,6,0
206_0_WE_5,10:06:00,10:06:10,6993,7,0
206_0_WE_5,10:07:00,10:07:10,6586,8,0
206_0_WE_5,10:08:00,10:08:10,6994,9,0
206_0_WE_5,10:09:00,10:09:10,6588,10,0
206_0_WE_5,10:10:00,10:10:10,6589,11,0
206_0_WE_5,10:11:00,10:11:10,6590,12,0
206_0_WE_5,10:12:00,10:12:10,6997,13,0
206_0_WE_5,10:13:00,10:13:10,6998,14,0
206_0_WE_5,10:14:00,10:14:10,6999,15,0
206_0_WE_5,10:15:00,10:15:10,7000,16,0
